row_idx,OBP,Ki_pred_uM,Ki_lower_uM,T_max,sigma_log,n_donors,decision,c1
443,GmolPBP2,1.727304686906418,0.8984721627442729,0.4166666567325592,0.28386432548816626,4,exploratory,0.298
444,GmolPBP2,1.6493826906029874,0.8157732762826007,0.8571428656578064,0.30575195829335655,5,exploratory,0.595
445,GmolPBP2,2.500197470023435,0.9313499120167399,0.4285714328289032,0.42886143349940825,5,exploratory,0.245
446,GmolPBP2,6.955352911710887,5.4677725562656265,0.4333333373069763,0.10450872994787042,2,exploratory,0.388
447,GmolPBP2,6.955352911710887,5.4677725562656265,0.4333333373069763,0.10450872994787042,2,exploratory,0.388
448,GmolPBP2,10.53,10.53,0.32258063554763794,0.0,1,exploratory,0.323
449,GmolPBP2,8.933930117732928,7.564964594573473,0.3571428656578064,0.07223565126000246,2,exploratory,0.331
450,GmolPBP2,2.3467848969364637,1.1095028799887638,0.4482758641242981,0.32534485070211766,5,exploratory,0.302
451,GmolPBP2,10.53,10.53,0.4583333432674408,0.0,1,exploratory,0.458
452,GmolPBP2,4.904770537304036,2.685656733625869,0.8421052694320679,0.26156819167646167,5,confident,0.622
453,GmolPBP2,2.0199999999999982,2.0199999999999982,0.31707316637039185,0.0,1,exploratory,0.317
455,GmolPBP2,6.6600000000000055,6.6600000000000055,0.6944444179534912,0.0,1,confident,0.694
456,GmolPBP2,5.892177285500469,3.6330681581660107,0.3461538553237915,0.2100022600229925,5,exploratory,0.273
462,GmolPBP2,2.5832782864494397,1.0885754407152162,0.4000000059604645,0.37531266153659787,5,exploratory,0.25
463,GmolPBP2,3.981009987406739,1.8802219001269687,0.5384615659713745,0.32578416024959717,4,exploratory,0.363
466,GmolPBP2,11.77000000000001,11.77000000000001,0.3333333432674408,0.0,1,exploratory,0.333
467,GmolPBP2,4.803748343407831,2.2541412337720286,0.7272727489471436,0.3285991243143243,5,exploratory,0.488
468,GmolPBP2,4.803748343407831,2.2541412337720286,0.7272727489471436,0.3285991243143243,5,exploratory,0.488
469,GmolPBP2,4.742868507933809,2.2297560053114194,0.6000000238418579,0.3277837421012363,5,exploratory,0.403
470,GmolPBP2,2.0199999999999982,2.0199999999999982,0.40625,0.0,1,exploratory,0.406
471,GmolPBP2,3.1075065494343987,1.1976447548042048,0.5454545617103577,0.4140840358461598,5,exploratory,0.32
472,GmolPBP2,4.548724376003536,2.1383827219093847,0.8095238208770752,0.32780418545010087,5,exploratory,0.544
473,GmolPBP2,4.548724376003536,2.1383827219093847,0.8095238208770752,0.32780418545010087,5,exploratory,0.544
474,GmolPBP2,4.568584514193274,2.1460227491836164,0.761904776096344,0.32814734188328953,5,exploratory,0.512
475,GmolPBP2,5.240169143420232,2.5090011581306646,0.6086956262588501,0.3198444436892922,5,exploratory,0.414
476,GmolPBP2,4.2293496398275545,2.269414126633089,0.48148149251937866,0.2703598357753707,5,exploratory,0.351
477,GmolPBP2,5.119500424427904,2.4420426241384647,0.6521739363670349,0.3214743433590347,5,exploratory,0.443
478,GmolPBP2,10.53,10.53,0.375,0.0,1,exploratory,0.375
479,GmolPBP2,4.498589774975093,2.123492720702249,0.4583333432674408,0.32602561521527285,4,exploratory,0.309
490,GmolPBP2,11.77000000000001,11.77000000000001,0.3333333432674408,0.0,1,exploratory,0.333
491,GmolPBP2,11.77000000000001,11.77000000000001,0.3636363744735718,0.0,1,exploratory,0.364
495,GmolPBP2,6.6600000000000055,6.6600000000000055,0.6315789222717285,0.0,1,confident,0.632
515,GmolPBP2,6.197429574479079,3.6080329783324707,0.4285714328289032,0.2349411018411068,5,exploratory,0.328
521,GmolPBP2,1.5776518023611081,0.792399229696753,0.4848484992980957,0.29906711325326896,3,exploratory,0.34
526,GmolPBP2,2.092457963061521,0.929749984142437,0.35483869910240173,0.35229056226548655,3,exploratory,0.23
528,GmolPBP2,1.7596500409998317,0.8302706448924282,0.34210526943206787,0.3262066207163698,3,exploratory,0.231
529,GmolPBP2,1.0949885844153795,1.0899999999999983,0.31578946113586426,0.001983093608800779,2,exploratory,0.315
530,GmolPBP2,6.185634836663214,3.6081690721785904,0.36000001430511475,0.23409739865462065,5,exploratory,0.276
531,GmolPBP2,6.185634836663214,3.6081690721785904,0.36000001430511475,0.23409739865462065,5,exploratory,0.276
532,GmolPBP2,6.185634836663214,3.6081690721785904,0.36000001430511475,0.23409739865462065,5,exploratory,0.276
533,GmolPBP2,6.188246242278866,3.6081346475873843,0.375,0.23428485070828875,5,exploratory,0.287
534,GmolPBP2,2.7707470654593163,1.018740815932969,0.4117647111415863,0.43453317538882763,5,exploratory,0.233
535,GmolPBP2,1.9939176040182311,0.8600121008525731,0.6428571343421936,0.36520264565356575,5,exploratory,0.408
536,GmolPBP2,2.0109252337283543,0.8696377131041909,0.6071428656578064,0.3640575585141856,5,exploratory,0.386
537,GmolPBP2,1.0949885844153815,1.0900000000000003,0.3636363744735718,0.001983093608800779,2,exploratory,0.363
538,GmolPBP2,1.094988584415384,1.0900000000000027,0.3611111044883728,0.001983093608800779,2,exploratory,0.36
543,GmolPBP2,7.550000000000004,7.550000000000004,0.3333333432674408,0.0,1,exploratory,0.333
544,GmolPBP2,7.550000000000004,7.550000000000004,0.31707316637039185,0.0,1,exploratory,0.317
545,GmolPBP2,2.091028977233889,0.8405450059456389,0.3513513505458832,0.39579907910083195,3,exploratory,0.212
547,GmolPBP2,7.550000000000004,7.550000000000004,0.3870967626571655,0.0,1,exploratory,0.387
552,GmolPBP2,6.194115900533226,3.608066196323583,0.40909090638160706,0.23470483051175858,5,exploratory,0.313
556,GmolPBP2,5.874184461212754,3.742508889506688,0.4399999976158142,0.19578473953424622,5,exploratory,0.354
557,GmolPBP2,6.019001704405692,4.1077571592053825,1.0,0.1659197050729657,5,confident,0.834
558,GmolPBP2,6.019001704405692,4.1077571592053825,1.0,0.1659197050729657,5,confident,0.834
559,GmolPBP2,6.019001704405692,4.1077571592053825,1.0,0.1659197050729657,5,confident,0.834
560,GmolPBP2,7.550000000000004,7.550000000000004,0.36666667461395264,0.0,1,exploratory,0.367
561,GmolPBP2,12.239999999999995,12.239999999999995,0.31578946113586426,0.0,1,exploratory,0.316
565,GmolPBP2,7.034320284521529,4.286582664480136,0.4000000059604645,0.21511093531178652,5,exploratory,0.314
566,GmolPBP2,6.197429574479079,3.6080329783324707,0.4285714328289032,0.2349411018411068,5,exploratory,0.328
567,GmolPBP2,6.197429574479079,3.6080329783324707,0.4285714328289032,0.2349411018411068,5,exploratory,0.328
568,GmolPBP2,6.197429574479079,3.6080329783324707,0.4285714328289032,0.2349411018411068,5,exploratory,0.328
570,GmolPBP2,10.53,10.53,0.43478259444236755,0.0,1,exploratory,0.435
571,GmolPBP2,10.53,10.53,0.5,0.0,1,confident,0.5
572,GmolPBP2,10.53,10.53,0.3333333432674408,0.0,1,exploratory,0.333
573,GmolPBP2,10.53,10.53,0.3333333432674408,0.0,1,exploratory,0.333
574,GmolPBP2,6.651811367042399,3.6341484727511624,0.3199999928474426,0.26253725855146687,3,exploratory,0.236
594,GmolPBP2,6.941892412723193,3.4464888077855274,0.5555555820465088,0.3041010060836276,5,exploratory,0.387
597,GmolPBP2,12.239999999999995,12.239999999999995,0.375,0.0,1,exploratory,0.375
0,GmolPBP3,18.799423315281143,16.427911392274826,0.8181818127632141,0.05856217547753929,5,confident,0.77
1,GmolPBP3,20.40784809565686,18.737390460286704,0.8571428656578064,0.03708810601746852,5,confident,0.825
10,GmolPBP3,18.818220390685696,16.963649577080453,1.0,0.04505925795533969,5,confident,0.955
15,GmolPBP3,18.659622721513855,16.822807079340155,0.9375,0.04500439395845105,5,confident,0.895
17,GmolPBP3,18.818220390685696,16.963649577080453,1.0,0.04505925795533969,5,confident,0.955
18,GmolPBP3,18.818220390685696,16.963649577080453,1.0,0.04505925795533969,5,confident,0.955
19,GmolPBP3,18.808727096325452,17.289717094580762,0.75,0.03657151800544208,5,confident,0.723
27,GmolPBP3,19.495091590290752,16.650291595328664,0.4285714328289032,0.068503436220466,5,exploratory,0.399
32,GmolPBP3,18.84150589210134,16.212822973967004,0.8095238208770752,0.0652569697651375,5,confident,0.757
33,GmolPBP3,20.440091706450193,18.770576529616722,0.8571428656578064,0.037005227990002235,5,confident,0.825
34,GmolPBP3,18.361798658211477,16.64745928088684,0.5454545617103577,0.04256725963601399,5,confident,0.522
35,GmolPBP3,18.818220390685696,16.963649577080453,1.0,0.04505925795533969,5,confident,0.955
36,GmolPBP3,19.518456897855895,16.502588746541818,0.380952388048172,0.07289340301780142,4,exploratory,0.353
37,GmolPBP3,18.780903835130836,17.34221514322898,0.8421052694320679,0.03461191927991725,5,confident,0.813
40,GmolPBP3,19.495091590290752,16.650291595328664,0.4285714328289032,0.068503436220466,5,exploratory,0.399
41,GmolPBP3,19.547330287421435,16.377675710625674,1.0,0.07683518368478597,5,confident,0.923
44,GmolPBP3,19.773610897803728,16.420364435572527,0.3478260934352875,0.08070319224637405,3,exploratory,0.32
48,GmolPBP3,20.941919682779766,19.319999999999947,0.3529411852359772,0.035009367556824156,2,exploratory,0.341
51,GmolPBP3,19.773610897803728,16.420364435572527,0.3199999928474426,0.08070319224637404,3,exploratory,0.294
53,GmolPBP3,19.518456906382635,16.50258874295559,0.4285714328289032,0.07289340330190267,4,exploratory,0.397
54,GmolPBP3,20.941919682779766,19.319999999999947,0.3499999940395355,0.035009367556824156,2,exploratory,0.338
55,GmolPBP3,19.547100467444466,16.490892895262455,0.6153846383094788,0.07383817409253296,4,confident,0.57
56,GmolPBP3,20.811912892761754,19.404191480430246,0.5714285969734192,0.030416447919419463,3,confident,0.554
57,GmolPBP3,20.407984414073454,18.01237652508929,0.6428571343421936,0.0542290971818436,5,confident,0.608
58,GmolPBP3,19.547330287421435,16.377675710625674,1.0,0.07683518368478597,5,confident,0.923
59,GmolPBP3,19.547100467444466,16.490892895262455,0.6153846383094788,0.07383817409253296,4,confident,0.57
60,GmolPBP3,19.923845948567124,17.921903440818806,0.40625,0.04598904198963884,5,exploratory,0.388
61,GmolPBP3,20.752118305915335,19.458495170781507,0.34285715222358704,0.02795318369764575,3,exploratory,0.333
62,GmolPBP3,20.440091706450193,18.770576529616722,0.8571428656578064,0.037005227990002235,5,confident,0.825
64,GmolPBP3,19.773610897803767,16.420364435572555,0.3333333432674408,0.08070319224637405,3,exploratory,0.306
66,GmolPBP3,20.14999999999994,20.1499999999999,0.3333333432674408,8.881784197001252e-16,1,exploratory,0.333
69,GmolPBP3,19.518456906382635,16.50258874295559,0.4285714328289032,0.07289340330190267,4,exploratory,0.397
70,GmolPBP3,19.479745039276327,16.710477413421614,0.36000001430511475,0.06659441057850325,5,exploratory,0.336
71,GmolPBP3,20.33236070350729,17.54460569242402,0.4117647111415863,0.06404419356506753,5,exploratory,0.385
72,GmolPBP3,18.173902379929828,17.407684582815605,0.7647058963775635,0.01870718201060946,2,confident,0.75
74,GmolPBP3,20.7889502445342,19.64433434779883,0.4137931168079376,0.02459524257958698,4,exploratory,0.404
76,GmolPBP3,19.547100467444466,16.490892895262455,0.6153846383094788,0.07383817409253296,4,confident,0.57
77,GmolPBP3,20.40784809565686,18.737390460286704,0.8571428656578064,0.03708810601746852,5,confident,0.825
79,GmolPBP3,19.044489892630327,16.321677629370335,0.8095238208770752,0.06700454873586109,5,confident,0.755
82,GmolPBP3,18.818220390685696,16.963649577080453,1.0,0.04505925795533969,5,confident,0.955
83,GmolPBP3,18.818220390685696,16.963649577080453,1.0,0.04505925795533969,5,confident,0.955
87,GmolPBP3,18.84150589210134,16.212822973967004,0.8095238208770752,0.0652569697651375,5,confident,0.757
91,GmolPBP3,20.33236070350729,17.54460569242402,0.4117647111415863,0.06404419356506753,5,exploratory,0.385
95,GmolPBP3,19.773610897803685,16.42036443557249,0.380952388048172,0.08070319224637405,3,exploratory,0.35
96,GmolPBP3,19.547330287421435,16.377675710625674,1.0,0.07683518368478597,5,confident,0.923
97,GmolPBP3,19.547100467444466,16.490892895262455,0.6153846383094788,0.07383817409253296,4,confident,0.57
102,GmolPBP3,20.294414669456046,17.458720126824517,0.34285715222358704,0.06536412688837354,5,exploratory,0.32
103,GmolPBP3,20.407984414073454,18.01237652508929,0.6428571343421936,0.0542290971818436,5,confident,0.608
105,GmolPBP3,19.547100467444466,16.490892895262455,0.6153846383094788,0.07383817409253296,4,confident,0.57
107,GmolPBP3,19.547100467444466,16.490892895262455,0.6153846383094788,0.07383817409253296,4,confident,0.57
108,GmolPBP3,20.150705009579227,18.61133507886917,0.5625,0.03451271709605054,4,confident,0.543
110,GmolPBP3,18.791599242841865,17.438030246747466,0.3636363744735718,0.032466315306566185,2,exploratory,0.352
111,GmolPBP3,18.808727096325452,17.289717094580762,0.75,0.03657151800544208,5,confident,0.723
115,GmolPBP3,20.941919682779766,19.319999999999947,0.3499999940395355,0.035009367556824156,2,exploratory,0.338
117,GmolPBP3,20.7426628627482,19.46824938144212,0.4399999976158142,0.02753760790912543,3,exploratory,0.428
118,GmolPBP3,19.91285780069298,17.909241009474123,0.4482758641242981,0.046056411509271096,5,exploratory,0.428
119,GmolPBP3,20.356768014616847,18.70295213808646,0.7931034564971924,0.036798664977504676,5,confident,0.764
120,GmolPBP3,19.57939804888962,17.566250039454026,0.4285714328289032,0.04712027543266704,5,exploratory,0.408
121,GmolPBP3,19.98477250117002,18.0658301610905,0.6000000238418579,0.04384128572169787,5,confident,0.574
122,GmolPBP3,20.14999999999998,20.14999999999998,0.6097561120986938,0.0,1,confident,0.61
123,GmolPBP3,18.19448001229486,16.545500351823993,0.6363636255264282,0.041259743037983465,5,confident,0.61
124,GmolPBP3,18.780903835130836,17.34221514322898,0.8421052694320679,0.03461191927991725,5,confident,0.813
127,GmolPBP3,19.55643059146051,16.377153652858595,0.9230769276618958,0.07705116728863914,5,confident,0.852
130,GmolPBP3,19.547100472552742,16.49089289323841,0.5384615659713745,0.07383817425933148,4,confident,0.499
131,GmolPBP3,19.547100467444466,16.490892895262455,0.6153846383094788,0.07383817409253296,4,confident,0.57
135,GmolPBP3,20.847379384607905,19.37716504679015,0.6666666865348816,0.031761231423429175,3,confident,0.645
136,GmolPBP3,20.356768014616847,18.70295213808646,0.7931034564971924,0.036798664977504676,5,confident,0.764
138,GmolPBP3,20.440091706450193,18.770576529616722,0.8571428656578064,0.037005227990002235,5,confident,0.825
139,GmolPBP3,19.759713007542413,17.9769531721127,0.38461539149284363,0.041064545414200376,4,exploratory,0.369
141,GmolPBP3,18.780903835130836,17.34221514322898,0.8421052694320679,0.03461191927991725,5,confident,0.813
145,GmolPBP3,20.407984414073454,18.01237652508929,0.6428571343421936,0.0542290971818436,5,confident,0.608
146,GmolPBP3,20.941919682779766,19.319999999999947,0.3076923191547394,0.035009367556824156,2,exploratory,0.297
149,GmolPBP3,19.547330287421435,16.377675710625674,1.0,0.07683518368478597,5,confident,0.923
150,GmolPBP3,19.547100467444466,16.490892895262455,0.6153846383094788,0.07383817409253296,4,confident,0.57
151,GmolPBP3,19.547100467444466,16.490892895262455,0.6153846383094788,0.07383817409253296,4,confident,0.57
152,GmolPBP3,19.547330287421435,16.377675710625674,1.0,0.07683518368478597,5,confident,0.923
153,GmolPBP3,19.547100467444466,16.490892895262455,0.6153846383094788,0.07383817409253296,4,confident,0.57
156,GmolPBP3,20.440091706450193,18.770576529616722,0.8571428656578064,0.037005227990002235,5,confident,0.825
158,GmolPBP3,18.808727096325452,17.289717094580762,0.75,0.03657151800544208,5,confident,0.723
160,GmolPBP3,18.361798658211477,16.64745928088684,0.5454545617103577,0.04256725963601399,5,confident,0.522
170,GmolPBP3,19.547100467444466,16.490892895262455,0.6153846383094788,0.07383817409253296,4,confident,0.57
171,GmolPBP3,19.547330287421435,16.377675710625674,1.0,0.07683518368478597,5,confident,0.923
173,GmolPBP3,17.380676277379102,15.939714565472874,1.0,0.03758613055903656,5,confident,0.962
175,GmolPBP3,20.40784809565686,18.737390460286704,0.8571428656578064,0.03708810601746852,5,confident,0.825
178,GmolPBP3,20.14999999999998,20.14999999999998,0.5454545617103577,0.0,1,confident,0.545
180,GmolPBP3,17.961164913529704,17.072580035198555,1.0,0.02203534309238556,3,confident,0.978
181,GmolPBP3,18.34691284921126,17.147356905886614,0.5555555820465088,0.02936581062418976,2,confident,0.539
183,GmolPBP3,18.84150589210134,16.212822973967004,0.8095238208770752,0.0652569697651375,5,confident,0.757
187,GmolPBP3,19.518456906382635,16.50258874295559,0.4285714328289032,0.07289340330190267,4,exploratory,0.397
190,GmolPBP3,19.495091590290752,16.650291595328664,0.4285714328289032,0.068503436220466,5,exploratory,0.399
192,GmolPBP3,19.547330287421435,16.377675710625674,1.0,0.07683518368478597,5,confident,0.923
193,GmolPBP3,19.547330287421435,16.377675710625674,1.0,0.07683518368478597,5,confident,0.923
194,GmolPBP3,19.547100467444466,16.490892895262455,0.6153846383094788,0.07383817409253296,4,confident,0.57
205,GmolPBP3,20.941919682779766,19.319999999999947,0.30000001192092896,0.035009367556824156,2,exploratory,0.289
211,GmolPBP3,19.542080366368424,16.492892543974286,0.4285714328289032,0.07367396554857406,4,exploratory,0.397
213,GmolPBP3,20.850949121149114,19.37463173200946,0.699999988079071,0.03189237225221652,3,confident,0.678
214,GmolPBP3,20.08050182911113,18.56567115618692,0.6206896305084229,0.034063908244070684,4,confident,0.6
215,GmolPBP3,20.469017748425827,18.826143294317752,0.8214285969734192,0.0363356425940485,5,confident,0.792
216,GmolPBP3,20.94191968277981,19.320000000000025,0.37142857909202576,0.035009367556824156,2,exploratory,0.358
217,GmolPBP3,18.582346800911317,17.68656147261718,0.5909090638160706,0.02145715313192357,5,confident,0.578
218,GmolPBP3,18.032449491839266,16.4115771963556,0.6666666865348816,0.04090440450538483,5,confident,0.639
219,GmolPBP3,18.19448001229486,16.545500351823993,0.6363636255264282,0.041259743037983465,5,confident,0.61
221,GmolPBP3,19.916722153465553,17.913693273374292,0.4333333373069763,0.04603273107161795,5,exploratory,0.413
222,GmolPBP3,20.939999999999998,20.939999999999998,0.375,0.0,1,exploratory,0.375
227,GmolPBP3,20.33236070350729,17.54460569242402,0.4117647111415863,0.06404419356506753,5,exploratory,0.385
228,GmolPBP3,20.407984414073454,18.01237652508929,0.6428571343421936,0.0542290971818436,5,confident,0.608
229,GmolPBP3,20.326900852889214,17.53213914983875,0.42424243688583374,0.06423625992241216,5,exploratory,0.397
230,GmolPBP3,20.357859397362727,17.60332875995863,0.38235294818878174,0.06313731062280867,5,exploratory,0.358
233,GmolPBP3,18.818220390685696,16.963649577080453,1.0,0.04505925795533969,5,confident,0.955
234,GmolPBP3,18.818220390685696,16.963649577080453,1.0,0.04505925795533969,5,confident,0.955
237,GmolPBP3,19.52096440315686,16.501536843801595,0.3499999940395355,0.07297687610223463,4,exploratory,0.324
238,GmolPBP3,19.495091590290752,16.650291595328664,0.4285714328289032,0.068503436220466,5,exploratory,0.399
240,GmolPBP3,20.939999999999998,20.939999999999998,0.5789473652839661,0.0,1,confident,0.579
243,GmolPBP3,19.547100467444466,16.490892895262455,0.6153846383094788,0.07383817409253296,4,confident,0.57
244,GmolPBP3,19.440307940662546,16.30597310103421,0.7142857313156128,0.07635641844792443,5,confident,0.66
247,GmolPBP3,19.547100467444466,16.490892895262455,0.6153846383094788,0.07383817409253296,4,confident,0.57
249,GmolPBP3,20.850949121149114,19.37463173200946,0.699999988079071,0.03189237225221652,3,confident,0.678
250,GmolPBP3,20.587671934017568,19.01710386276496,0.6875,0.03446286070364202,4,confident,0.664
252,GmolPBP3,20.14999999999998,20.14999999999998,0.5757575631141663,0.0,1,confident,0.576
255,GmolPBP3,19.916722153465553,17.913693273374292,0.4333333373069763,0.04603273107161795,5,exploratory,0.413
257,GmolPBP3,18.648334176438954,16.20755717986536,0.4583333432674408,0.06092248064160099,5,exploratory,0.43
262,GmolPBP3,20.751415577538513,19.459208089560395,0.3529411852359772,0.027922565592493356,3,exploratory,0.343
263,GmolPBP3,20.776163316090962,19.435203566491193,0.34285715222358704,0.028976256672214103,3,exploratory,0.333
264,GmolPBP3,19.773610897803728,16.420364435572527,0.3199999928474426,0.08070319224637404,3,exploratory,0.294
265,GmolPBP3,20.272725379058834,17.410401682440092,0.37142857909202576,0.06610334630554594,5,exploratory,0.347
266,GmolPBP3,19.479745039276327,16.710477413421614,0.36000001430511475,0.06659441057850325,5,exploratory,0.336
267,GmolPBP3,19.479745039276327,16.710477413421614,0.36000001430511475,0.06659441057850325,5,exploratory,0.336
268,GmolPBP3,19.512037435072042,16.50530667399744,0.375,0.07267902245293194,4,exploratory,0.348
269,GmolPBP3,20.447812984846056,18.148396156413803,0.6071428656578064,0.05180861365686655,5,confident,0.576
273,GmolPBP3,19.495091590290752,16.650291595328664,0.4285714328289032,0.068503436220466,5,exploratory,0.399
282,GmolPBP3,19.773610897803767,16.420364435572555,0.3333333432674408,0.08070319224637405,3,exploratory,0.306
283,GmolPBP3,19.619898635075803,16.464175424004587,0.4761904776096344,0.07615677449202385,4,exploratory,0.44
284,GmolPBP3,19.576651909588527,16.479541575002262,0.4285714328289032,0.07479329234645889,4,exploratory,0.397
285,GmolPBP3,19.547330287421435,16.377675710625674,1.0,0.07683518368478597,5,confident,0.923
290,GmolPBP3,19.547100467444466,16.490892895262455,0.6153846383094788,0.07383817409253296,4,confident,0.57
291,GmolPBP3,19.547100467444466,16.490892895262455,0.6153846383094788,0.07383817409253296,4,confident,0.57
293,GmolPBP3,18.460000000000015,18.460000000000015,0.31578946113586426,0.0,1,exploratory,0.316
295,GmolPBP3,19.495091590290752,16.650291595328664,0.4285714328289032,0.068503436220466,5,exploratory,0.399
299,GmolPBP3,19.48305669189809,17.71796310040253,0.37142857909202576,0.041243301357025135,5,exploratory,0.356
300,GmolPBP3,20.587671934017568,19.01710386276496,0.6875,0.03446286070364202,4,confident,0.664
301,GmolPBP3,20.31680563953809,18.465803424389645,0.7096773982048035,0.04148721792902566,5,confident,0.68
302,GmolPBP3,20.40784809565686,18.737390460286704,0.8571428656578064,0.03708810601746852,5,confident,0.825
303,GmolPBP3,19.980427590571132,18.316492997178294,0.4736842215061188,0.03776245383921629,5,exploratory,0.456
305,GmolPBP3,20.042634340266808,18.54233545362361,0.529411792755127,0.03379036950359457,4,confident,0.512
306,GmolPBP3,18.808727096325452,17.289717094580762,0.75,0.03657151800544208,5,confident,0.723
307,GmolPBP3,18.19448001229486,16.545500351823993,0.6363636255264282,0.041259743037983465,5,confident,0.61
310,GmolPBP3,18.60220672659591,16.22582295879519,0.5769230723381042,0.059357733339456265,5,confident,0.543
314,GmolPBP3,18.673546256685825,16.196101864114983,0.6086956262588501,0.061816302231930104,5,confident,0.571
315,GmolPBP3,18.901498648432884,16.212979217307822,0.625,0.06663341356773758,5,confident,0.583
316,GmolPBP3,18.901498648432884,16.212979217307822,0.625,0.06663341356773758,5,confident,0.583
320,GmolPBP3,19.518456906382635,16.50258874295559,0.4285714328289032,0.07289340330190267,4,exploratory,0.397
322,GmolPBP3,20.272725379058834,17.410401682440092,0.37142857909202576,0.06610334630554594,5,exploratory,0.347
323,GmolPBP3,19.479745039276327,16.710477413421614,0.36000001430511475,0.06659441057850325,5,exploratory,0.336
324,GmolPBP3,20.407984414073454,18.01237652508929,0.6428571343421936,0.0542290971818436,5,confident,0.608
330,GmolPBP3,18.550000000000008,18.550000000000008,0.375,0.0,1,exploratory,0.375
336,GmolPBP3,19.547330287421435,16.377675710625674,1.0,0.07683518368478597,5,confident,0.923
341,GmolPBP3,19.308709910035986,16.25071552495045,0.3571428656578064,0.0748807699654119,4,exploratory,0.33
344,GmolPBP3,19.981818165901455,18.052466560013308,0.3888888955116272,0.044098453393248326,3,exploratory,0.372
345,GmolPBP3,19.521662886719145,17.750428044404092,0.4482758641242981,0.0413079784570991,4,exploratory,0.43
346,GmolPBP3,19.521662886719145,17.750428044404092,0.4482758641242981,0.0413079784570991,4,exploratory,0.43
347,GmolPBP3,19.521662886719145,17.750428044404092,0.4482758641242981,0.0413079784570991,4,exploratory,0.43
348,GmolPBP3,19.91285780069298,17.909241009474123,0.4482758641242981,0.046056411509271096,5,exploratory,0.428
349,GmolPBP3,19.91285780069298,17.909241009474123,0.4482758641242981,0.046056411509271096,5,exploratory,0.428
352,GmolPBP3,20.03136012281572,18.535567847848657,0.5806451439857483,0.033704543316159144,4,confident,0.561
353,GmolPBP3,20.587671934017568,19.01710386276496,0.6875,0.03446286070364202,4,confident,0.664
354,GmolPBP3,20.31680563953809,18.465803424389645,0.7096773982048035,0.04148721792902566,5,confident,0.68
355,GmolPBP3,20.43726675459149,18.76766554442364,0.8275862336158752,0.037012558190785326,5,confident,0.797
356,GmolPBP3,20.005341077706046,18.012240963458215,0.4444444477558136,0.04557821199141177,5,exploratory,0.424
361,GmolPBP3,18.836664903254476,16.7357504235355,0.4000000059604645,0.05135882122135469,4,exploratory,0.379
363,GmolPBP3,16.599999999999998,16.599999999999998,0.36000001430511475,0.0,1,exploratory,0.36
364,GmolPBP3,17.380676277379102,15.939714565472874,1.0,0.03758613055903656,5,confident,0.962
365,GmolPBP3,17.77838159007948,16.916797280006225,0.5652173757553101,0.021574078501757164,3,confident,0.553
366,GmolPBP3,18.19448001229486,16.545500351823993,0.6363636255264282,0.041259743037983465,5,confident,0.61
367,GmolPBP3,18.780903835130836,17.34221514322898,0.8421052694320679,0.03461191927991725,5,confident,0.813
370,GmolPBP3,20.939999999999998,20.939999999999998,0.375,0.0,1,exploratory,0.375
372,GmolPBP3,17.590000000000014,17.590000000000014,0.3461538553237915,0.0,1,exploratory,0.346
373,GmolPBP3,17.961164913529704,17.072580035198555,1.0,0.02203534309238556,3,confident,0.978
374,GmolPBP3,18.787684747566967,16.210122149590923,0.761904776096344,0.06408697678550251,5,confident,0.713
375,GmolPBP3,18.934666698106987,16.400747628444883,0.5833333134651184,0.062394018931530605,5,confident,0.547
384,GmolPBP3,18.84605908801485,17.28927916132815,0.4444444477558136,0.03744366173394778,5,exploratory,0.428
388,GmolPBP3,19.518456897855895,16.502588746541818,0.380952388048172,0.07289340301780142,4,exploratory,0.353
389,GmolPBP3,19.518456906382635,16.50258874295559,0.4285714328289032,0.07289340330190267,4,exploratory,0.397
394,GmolPBP3,20.212040308991785,17.278018976669294,0.3461538553237915,0.0681162090229398,5,exploratory,0.323
396,GmolPBP3,19.512037435072042,16.50530667399744,0.375,0.07267902245293194,4,exploratory,0.348
397,GmolPBP3,19.479745039276327,16.710477413421614,0.36000001430511475,0.06659441057850325,5,exploratory,0.336
398,GmolPBP3,20.272725379058834,17.410401682440092,0.37142857909202576,0.06610334630554594,5,exploratory,0.347
406,GmolPBP3,19.51614774389254,16.503562273109818,0.3636363744735718,0.07281640096119374,4,exploratory,0.337
407,GmolPBP3,19.495091590290752,16.650291595328664,0.4285714328289032,0.068503436220466,5,exploratory,0.399
409,GmolPBP3,18.460000000000015,18.460000000000015,0.40909090638160706,0.0,1,exploratory,0.409
417,GmolPBP3,19.576651909588527,16.479541575002262,0.4285714328289032,0.07479329234645889,4,exploratory,0.397
418,GmolPBP3,19.576651909588527,16.479541575002262,0.4285714328289032,0.07479329234645889,4,exploratory,0.397
419,GmolPBP3,19.773610897803728,16.420364435572527,0.375,0.08070319224637405,3,exploratory,0.345
424,GmolPBP3,20.939999999999998,20.939999999999998,0.3333333432674408,0.0,1,exploratory,0.333
425,GmolPBP3,19.547100467444466,16.490892895262455,0.6153846383094788,0.07383817409253296,4,confident,0.57
433,GmolPBP3,19.059105352413596,17.35582861429196,0.5357142686843872,0.0406571577995257,5,confident,0.514
436,GmolPBP3,20.841092562835527,19.381706686115002,0.6129032373428345,0.03152846558737265,3,confident,0.594
437,GmolPBP3,20.356768014616847,18.70295213808646,0.7931034564971924,0.036798664977504676,5,confident,0.764
